category,species,slug,taxon_id,observation_id,observation_uuid,photo_id,source_url,photo_license,photo_attribution,sha256,byte_size,width,height,provenance_source,origin_dataset,origin_csv_sha256,origin_row_number,origin_photo_id,origin_observation_uuid,origin_sha256,source_taxon_id,source_taxon_name,source_taxon_rank,image_source,candidate_source_url,enriched_source_url
non_ant_insect,Opisthoplatia orientalis,opisthoplatia-orientalis,347785,n/a_fresh_row,905013d4-6844-4331-8a1a-c9e4050aae1e,679711124,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 王學哲, some rights reserved (CC BY-NC)",97e83f2395b6c85a29fc41822e2365cad6a7ed98608966a900b67624bd181063,230803,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,614,679711124,905013d4-6844-4331-8a1a-c9e4050aae1e,97e83f2395b6c85a29fc41822e2365cad6a7ed98608966a900b67624bd181063,347785,Opisthoplatia orientalis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679711124/square.jpg
non_ant_insect,Lyssa zampa,lyssa-zampa,130846,n/a_fresh_row,c5637d85-0c6a-45ef-882f-80a61724818f,679714712,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",f84493b80f38f3b87e89c50b9d95547557d7778414b7a0a22b1e07034441688c,127418,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,617,679714712,c5637d85-0c6a-45ef-882f-80a61724818f,f84493b80f38f3b87e89c50b9d95547557d7778414b7a0a22b1e07034441688c,130846,Lyssa zampa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679714712/square.jpg
non_ant_insect,Perixera illepidaria,perixera-illepidaria,203950,n/a_fresh_row,0f935cda-83b7-4fc6-9a83-38f0e5203c9a,679714205,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 王學哲, some rights reserved (CC BY-NC)",50ffc7b425351ed1a9c4c1741081db3ca6036af9c85c2135b71c572f39ba41b1,88373,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,618,679714205,0f935cda-83b7-4fc6-9a83-38f0e5203c9a,50ffc7b425351ed1a9c4c1741081db3ca6036af9c85c2135b71c572f39ba41b1,203950,Perixera illepidaria,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679714205/square.jpg
non_ant_insect,Lucanus formosanus,lucanus-formosanus,740844,n/a_fresh_row,01cd1366-a840-4453-a997-42cf2bf0413a,679715006,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",e5c84f407315e62695976398a71fb98bddc825ee16ba70a57af87d108713623e,94279,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,619,679715006,01cd1366-a840-4453-a997-42cf2bf0413a,e5c84f407315e62695976398a71fb98bddc825ee16ba70a57af87d108713623e,740844,Lucanus formosanus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679715006/square.jpg
non_ant_insect,Lyssa zampa,lyssa-zampa,130846,n/a_fresh_row,8f9aa60c-d21d-4801-a360-334baf7a6333,679715159,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",570f32adac08a67d09ab61bb2bf88bc63601b23b7e6d17f781f80310954a1f38,103860,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,620,679715159,8f9aa60c-d21d-4801-a360-334baf7a6333,570f32adac08a67d09ab61bb2bf88bc63601b23b7e6d17f781f80310954a1f38,130846,Lyssa zampa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679715159/square.jpg
non_ant_insect,Lyssa zampa,lyssa-zampa,130846,n/a_fresh_row,42a5e978-ed92-4a5b-a0a9-b47508051694,679715423,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",4b52d2e36a45c2343df7353820762b1eca1e69228f12dc891eabfe3a9407f403,225757,500,375,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,621,679715423,42a5e978-ed92-4a5b-a0a9-b47508051694,4b52d2e36a45c2343df7353820762b1eca1e69228f12dc891eabfe3a9407f403,130846,Lyssa zampa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679715423/square.jpg
non_ant_insect,Acherontia lachesis,acherontia-lachesis,121837,n/a_fresh_row,f3dae582-bb65-40a6-9a5b-c80fbdc23707,679715955,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",f6ba0d353ca190aac726a6afc5581e885c1f6a7c8f80def1358dac76664388eb,120345,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,622,679715955,f3dae582-bb65-40a6-9a5b-c80fbdc23707,f6ba0d353ca190aac726a6afc5581e885c1f6a7c8f80def1358dac76664388eb,121837,Acherontia lachesis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679715955/square.jpg
non_ant_insect,Lyssa zampa,lyssa-zampa,130846,n/a_fresh_row,d60732ba-a35b-4a0c-8728-a0f8319df9fc,679716329,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 洪意凱, some rights reserved (CC BY-NC)",b6abb97305c0f2211ff477aae882d7a6decf4ad10e46b1d99fbb27608eacac44,137867,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,624,679716329,d60732ba-a35b-4a0c-8728-a0f8319df9fc,b6abb97305c0f2211ff477aae882d7a6decf4ad10e46b1d99fbb27608eacac44,130846,Lyssa zampa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679716329/square.jpg
non_ant_insect,Sastragala esakii,sastragala-esakii,545902,n/a_fresh_row,46258d0e-0970-4b66-813c-cde815867f34,679698839,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Ryo.T, some rights reserved (CC BY-NC)",ad0330fdd4b21b3e881997d301718b94ec80d4f3b2105ed7d7b4e7fcdddc52b3,47192,500,375,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,625,679698839,46258d0e-0970-4b66-813c-cde815867f34,ad0330fdd4b21b3e881997d301718b94ec80d4f3b2105ed7d7b4e7fcdddc52b3,545902,Sastragala esakii,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679698839/square.jpg
non_ant_insect,Sympetrum infuscatum,sympetrum-infuscatum,113513,n/a_fresh_row,ecb4a48f-094e-4ff1-88bc-91dedd9c3818,679698905,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Ryo.T, some rights reserved (CC BY-NC)",6f21c4e5009d620a2a2be4dc4339e5d599b23e7848bc29e530116b4935e7053a,33628,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,626,679698905,ecb4a48f-094e-4ff1-88bc-91dedd9c3818,6f21c4e5009d620a2a2be4dc4339e5d599b23e7848bc29e530116b4935e7053a,113513,Sympetrum infuscatum,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679698905/square.jpg
non_ant_insect,Davidius nanus,davidius-nanus,99137,n/a_fresh_row,66ecbeb8-b6ab-4f07-96ab-9af1cdedabb3,679699622,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Ryo.T, some rights reserved (CC BY-NC)",268ebb315f964b7be3f9a0bb5fba19ce7da1fefb60cb082e94a5ba300060a2ad,115890,500,375,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,627,679699622,66ecbeb8-b6ab-4f07-96ab-9af1cdedabb3,268ebb315f964b7be3f9a0bb5fba19ce7da1fefb60cb082e94a5ba300060a2ad,99137,Davidius nanus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679699622/square.jpg
non_ant_insect,Brachydiplax chalybea,brachydiplax-chalybea,95964,n/a_fresh_row,0e3e932f-53a1-4a77-bfce-438bb4567071,679718409,local_copy_verified:data/calibration_v1,cc-by,"(c) Dan Osipov, some rights reserved (CC BY)",c5a09958e44b5043876d39964f50e83a3a3e1990d3a812243d9cd359e00092b8,22098,500,334,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,628,679718409,0e3e932f-53a1-4a77-bfce-438bb4567071,c5a09958e44b5043876d39964f50e83a3a3e1990d3a812243d9cd359e00092b8,95964,Brachydiplax chalybea,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679718409/square.jpg
non_ant_insect,Neurothemis fluctuans,neurothemis-fluctuans,107002,n/a_fresh_row,79c4f6aa-10eb-4723-bc3d-08fbfe59b98f,679718428,local_copy_verified:data/calibration_v1,cc-by,"(c) Dan Osipov, some rights reserved (CC BY)",62581d0c6ac065cf75ea809d29ec61a0da1ce7f54b04965fe6116c50f5a3af55,21659,500,334,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,629,679718428,79c4f6aa-10eb-4723-bc3d-08fbfe59b98f,62581d0c6ac065cf75ea809d29ec61a0da1ce7f54b04965fe6116c50f5a3af55,107002,Neurothemis fluctuans,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679718428/square.jpg
non_ant_insect,Traulia azureipennis,traulia-azureipennis,356154,n/a_fresh_row,9609323c-cf6d-4f08-b423-702912910da4,679718419,local_copy_verified:data/calibration_v1,cc-by,"(c) Dan Osipov, some rights reserved (CC BY)",9e2fff2ab078f3bb17a24ae7b305fd1f4208ab732dbfb5e8ec7136292c64dd84,22569,500,334,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,630,679718419,9609323c-cf6d-4f08-b423-702912910da4,9e2fff2ab078f3bb17a24ae7b305fd1f4208ab732dbfb5e8ec7136292c64dd84,356154,Traulia azureipennis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679718419/square.jpg
non_ant_insect,Asianopleura hilpa,asianopleura-hilpa,1669874,n/a_fresh_row,7cdae3d3-9c53-4a0e-bcd5-633ee27f6a2b,679721751,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Ben In Guangdong, some rights reserved (CC BY-NC)",4fb67da3a37faa61f9286a88df0389a20aad307758d1569434111a436c88ba5b,104151,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,631,679721751,7cdae3d3-9c53-4a0e-bcd5-633ee27f6a2b,4fb67da3a37faa61f9286a88df0389a20aad307758d1569434111a436c88ba5b,1669874,Asianopleura hilpa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679721751/square.jpg
non_ant_insect,Symmoracma minoralis,symmoracma-minoralis,462108,n/a_fresh_row,4f21702d-5808-4167-b1ab-ddb58dd0a7eb,679722318,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 王學哲, some rights reserved (CC BY-NC)",6cce4d43cec59c2f1c22fc6f6834993def47d795ab7c26905d286b042294d0e8,114601,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,633,679722318,4f21702d-5808-4167-b1ab-ddb58dd0a7eb,6cce4d43cec59c2f1c22fc6f6834993def47d795ab7c26905d286b042294d0e8,462108,Symmoracma minoralis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679722318/square.jpg
non_ant_insect,Tanna ornatipennis,tanna-ornatipennis,902096,n/a_fresh_row,771a1a5b-e376-4cac-beea-c60e57087133,679725707,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Shang-Kwei Wang, some rights reserved (CC BY-NC)",113798a8189a0c1a7d7cbea947d9f468644af2367929ce27d3bcaa514945a0f0,233408,333,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,634,679725707,771a1a5b-e376-4cac-beea-c60e57087133,113798a8189a0c1a7d7cbea947d9f468644af2367929ce27d3bcaa514945a0f0,902096,Tanna ornatipennis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679725707/square.jpg
non_ant_insect,Licinus setosus,licinus-setosus,1566232,n/a_fresh_row,107bf96c-9ade-4962-930d-c963eacc7854,679754737,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) shikiiiiiiiii, some rights reserved (CC BY-NC)",e3f7ab73161f5e24100fa67b0309004a25801dfb7f2c159ed61c4c4c4f2d2e8f,131503,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,668,679754737,107bf96c-9ade-4962-930d-c963eacc7854,e3f7ab73161f5e24100fa67b0309004a25801dfb7f2c159ed61c4c4c4f2d2e8f,1566232,Licinus setosus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679754737/square.jpg
non_ant_insect,Chremistica ochracea,chremistica-ochracea,338215,n/a_fresh_row,4a895f88-6e60-4001-a80c-23834d893131,679756852,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) ccy1xn_, some rights reserved (CC BY-NC)",0ca1616a007b83ec26f9bf3bbed57bacda42a11c398d742d56cf0adfc71d8e8c,37844,375,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,669,679756852,4a895f88-6e60-4001-a80c-23834d893131,0ca1616a007b83ec26f9bf3bbed57bacda42a11c398d742d56cf0adfc71d8e8c,338215,Chremistica ochracea,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679756852/square.jpg
non_ant_insect,Junonia hierta,junonia-hierta,68423,n/a_fresh_row,64819019-8177-45e7-a272-cfc3bf931855,679757917,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) elaterist, some rights reserved (CC BY-NC)",ba0d3e5e185bcf8ba781097fdf1b7a9bf67ffefc0a5670aa7d01357232721999,108691,231,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,670,679757917,64819019-8177-45e7-a272-cfc3bf931855,ba0d3e5e185bcf8ba781097fdf1b7a9bf67ffefc0a5670aa7d01357232721999,68423,Junonia hierta,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679757917/square.jpg
non_ant_insect,Cicindela campestris,cicindela-campestris,130143,n/a_fresh_row,67b72aa3-8f6b-478d-a4dd-4b66b9889ac0,679757850,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Павел Голяков, some rights reserved (CC BY-NC)",24c4b9d776304f2f4097a8bd9df603d9a48e08f990d80cdaa9bba96a5b858c67,57651,500,332,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,671,679757850,67b72aa3-8f6b-478d-a4dd-4b66b9889ac0,24c4b9d776304f2f4097a8bd9df603d9a48e08f990d80cdaa9bba96a5b858c67,130143,Cicindela campestris,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679757850/square.jpg
non_ant_insect,Aiolopus thalassinus,aiolopus-thalassinus,415621,n/a_fresh_row,ba8b7a76-8cdf-44bf-8092-2de238a33984,679764651,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) shikiiiiiiiii, some rights reserved (CC BY-NC)",deb3952d576f967683f68f4b329d9c35162198ecc56748219842e7a6d32827f0,88966,500,384,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,672,679764651,ba8b7a76-8cdf-44bf-8092-2de238a33984,deb3952d576f967683f68f4b329d9c35162198ecc56748219842e7a6d32827f0,415621,Aiolopus thalassinus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679764651/square.jpg
non_ant_insect,Lasiotrichius succinctus,lasiotrichius-succinctus,471165,n/a_fresh_row,3abc0eaf-d90b-4324-b9db-168a559fc04b,679767478,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)",97e96fd90d2160855086ef1a7c8105e4b185a91ed6b3f8567dd22d88d703a955,34213,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,689,679767478,3abc0eaf-d90b-4324-b9db-168a559fc04b,97e96fd90d2160855086ef1a7c8105e4b185a91ed6b3f8567dd22d88d703a955,471165,Lasiotrichius succinctus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679767478/square.jpg
non_ant_insect,Leptura ochraceofasciata,leptura-ochraceofasciata,472721,n/a_fresh_row,a6a77230-b9eb-4645-84a2-c5384077528c,679771180,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)",ebe1eea79e4c5224339803d82a0a052800205efe552af2a4bb70940e8521e6bb,191770,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,692,679771180,a6a77230-b9eb-4645-84a2-c5384077528c,ebe1eea79e4c5224339803d82a0a052800205efe552af2a4bb70940e8521e6bb,472721,Leptura ochraceofasciata,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679771180/square.jpg
non_ant_insect,Trypanophora semihyalina,trypanophora-semihyalina,202778,n/a_fresh_row,c6cbaa5d-f0a5-4138-973d-3602283f7a97,679774571,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 林继伟, some rights reserved (CC BY-NC)",0301bcd20d5382778f92417fe9dc826c5117aeede0c5ffd43302a22a05ffd8ae,89069,500,335,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,693,679774571,c6cbaa5d-f0a5-4138-973d-3602283f7a97,0301bcd20d5382778f92417fe9dc826c5117aeede0c5ffd43302a22a05ffd8ae,202778,Trypanophora semihyalina,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679774571/square.jpg
non_ant_insect,Chlorophorus muscosus,chlorophorus-muscosus,502795,n/a_fresh_row,bc95c1e3-eb84-497b-b74a-2f2ed3af7056,679774600,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)",d2329274d325aca45f651420aac2401cf7865d60ec078c204b605aa257d47e18,34669,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,694,679774600,bc95c1e3-eb84-497b-b74a-2f2ed3af7056,d2329274d325aca45f651420aac2401cf7865d60ec078c204b605aa257d47e18,502795,Chlorophorus muscosus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679774600/square.jpg
non_ant_insect,Xystrocera globosa,xystrocera-globosa,341622,n/a_fresh_row,17bdbf47-f001-4806-82f1-e4b5aa9f3065,679776447,local_copy_verified:data/calibration_v1,cc-by,"(c) げっとり, some rights reserved (CC BY)",08183ecf55f4409d85aca2a1c4c8190e701da8143452cfac3dd411f7ac80dbd3,135261,438,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,695,679776447,17bdbf47-f001-4806-82f1-e4b5aa9f3065,08183ecf55f4409d85aca2a1c4c8190e701da8143452cfac3dd411f7ac80dbd3,341622,Xystrocera globosa,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679776447/square.jpg
non_ant_insect,Cyclosia papilionaris,cyclosia-papilionaris,326018,n/a_fresh_row,de5b9337-f016-4f77-87a4-732acba54bee,679777329,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) elaterist, some rights reserved (CC BY-NC)",29eeaa970f5032eafea5123f5b91427615857e9ed2e091c5600f079f4da12e87,102641,231,500,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,696,679777329,de5b9337-f016-4f77-87a4-732acba54bee,29eeaa970f5032eafea5123f5b91427615857e9ed2e091c5600f079f4da12e87,326018,Cyclosia papilionaris,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679777329/square.jpg
non_ant_insect,Chlorophorus quinquefasciatus,chlorophorus-quinquefasciatus,355999,n/a_fresh_row,061820ec-3887-4c07-b8a4-1cd3b9f23694,679777404,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)",d980648815aae1f6d2aa06dc4ae5f1a70d02fad74daf515c87f7c4547c04059c,35502,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,697,679777404,061820ec-3887-4c07-b8a4-1cd3b9f23694,d980648815aae1f6d2aa06dc4ae5f1a70d02fad74daf515c87f7c4547c04059c,355999,Chlorophorus quinquefasciatus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679777404/square.jpg
non_ant_insect,Adoretus tenuimaculatus,adoretus-tenuimaculatus,472098,n/a_fresh_row,4fe3b04b-a68e-4c29-b00c-4dc3e5054e12,679732038,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Ryo.T, some rights reserved (CC BY-NC)",08d165161566dc20b2556736cc16b6b1fcd27970d5b1e74499e9a4869a276693,173756,500,375,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,698,679732038,4fe3b04b-a68e-4c29-b00c-4dc3e5054e12,08d165161566dc20b2556736cc16b6b1fcd27970d5b1e74499e9a4869a276693,472098,Adoretus tenuimaculatus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679732038/square.jpg
non_ant_insect,Oides bowringii,oides-bowringii,348655,n/a_fresh_row,13fd46e5-2c6c-4c90-b94c-efc5e170b388,679781507,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)",4093cfa7ea7c165dde84d3733f76aefaede3bacf4da3b52c51d5c138d299941e,153320,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,699,679781507,13fd46e5-2c6c-4c90-b94c-efc5e170b388,4093cfa7ea7c165dde84d3733f76aefaede3bacf4da3b52c51d5c138d299941e,348655,Oides bowringii,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679781507/square.jpg
non_ant_insect,Formosemia apicalis,formosemia-apicalis,740609,n/a_fresh_row,791fd7b1-80f1-49f4-b049-e9bfb1efe747,679677669,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Felix Wu, some rights reserved (CC BY-NC)",9f45ae9e47e446a8ea495a5a13699b31b0a5ac18439c1bcb1d0d3ec7817ce25e,68009,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,700,679677669,791fd7b1-80f1-49f4-b049-e9bfb1efe747,9f45ae9e47e446a8ea495a5a13699b31b0a5ac18439c1bcb1d0d3ec7817ce25e,740609,Formosemia apicalis,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679677669/square.jpg
non_ant_insect,Conocephalus melaenus,conocephalus-melaenus,372673,n/a_fresh_row,92c393d6-dcb4-4b5a-8231-d1763acb08cd,679679866,local_copy_verified:data/calibration_v1,cc-by-nc,"(c) Felix Wu, some rights reserved (CC BY-NC)",6bf3961cfe36fdde19779c300f85bba31d49713be9fef0306d778af64c95442f,45914,500,333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,701,679679866,92c393d6-dcb4-4b5a-8231-d1763acb08cd,6bf3961cfe36fdde19779c300f85bba31d49713be9fef0306d778af64c95442f,372673,Conocephalus melaenus,not_recorded_in_source,calibration_v1_reuse,local_copy_verified:data/calibration_v1,https://inaturalist-open-data.s3.amazonaws.com/photos/679679866/square.jpg
