species,slug,taxon_id,photo_id,source,lat,lon,split
Camponotus castaneus,camponotus-castaneus,129272,670693470,inat_api,37.4791833333,-88.6156027778,val
Camponotus castaneus,camponotus-castaneus,129272,670551633,inat_api,38.4139033333,-77.6619416667,train
Camponotus castaneus,camponotus-castaneus,129272,670630950,inat_api,34.210317,-80.414304,train
Camponotus castaneus,camponotus-castaneus,129272,670727669,inat_api,41.5026949674,-90.5437484946,train
Tetramorium immigrans,tetramorium-immigrans,569552,677181349,inat_api,47.3377921243,-84.6191111824,train
Tetramorium immigrans,tetramorium-immigrans,569552,677175198,inat_api,42.6694216667,-71.0739971667,val
Tetramorium immigrans,tetramorium-immigrans,569552,677155157,inat_api,43.1026083333,-87.9000783333,train
Tetramorium immigrans,tetramorium-immigrans,569552,677379828,inat_api,42.6437866667,-70.95327,train
Tetramorium immigrans,tetramorium-immigrans,569552,676789172,inat_api,42.0490138889,-70.189025,train
Tetramorium immigrans,tetramorium-immigrans,569552,677316786,inat_api,40.1043729852,-83.0871292949,train
Tetramorium immigrans,tetramorium-immigrans,569552,676751766,inat_api,41.67079591,-91.3448662497,val
Tetramorium immigrans,tetramorium-immigrans,569552,676654489,inat_api,42.4704783333,-76.4781883333,train
Tetramorium immigrans,tetramorium-immigrans,569552,676801473,inat_api,41.2325282009,-81.4006553808,train
Tetramorium immigrans,tetramorium-immigrans,569552,677439651,inat_api,40.0278861667,-76.2278666667,train
Tetramorium immigrans,tetramorium-immigrans,569552,676292139,inat_api,43.74395087,-98.00683774,train
Tetramorium immigrans,tetramorium-immigrans,569552,676231638,inat_api,40.8101950307,-73.475880778,val
Tetramorium immigrans,tetramorium-immigrans,569552,676325949,inat_api,37.2600666667,-121.8389283333,train
Tetramorium immigrans,tetramorium-immigrans,569552,676226998,inat_api,43.7405145933,-79.3455027072,train
Tetramorium immigrans,tetramorium-immigrans,569552,677157319,inat_api,43.6804895076,-79.3988682702,train
Tetramorium immigrans,tetramorium-immigrans,569552,676417340,inat_api,37.4544314242,-122.2270341504,train
Tetramorium immigrans,tetramorium-immigrans,569552,675966758,inat_api,41.6888816046,-83.6227194965,val
Tetramorium immigrans,tetramorium-immigrans,569552,676782238,inat_api,40.1020471667,-76.3606633333,train
Tetramorium immigrans,tetramorium-immigrans,569552,675654710,inat_api,43.1338083333,-80.3751527778,train
Tetramorium immigrans,tetramorium-immigrans,569552,675904592,inat_api,38.4647650696,-78.7744200552,train
Tetramorium immigrans,tetramorium-immigrans,569552,675690989,inat_api,41.2041800721,-81.3471986974,train
Tetramorium immigrans,tetramorium-immigrans,569552,675507822,inat_api,43.2778845353,-70.7005347826,val
Tetramorium immigrans,tetramorium-immigrans,569552,676171089,inat_api,46.8585740528,-113.9849453419,train
Tetramorium immigrans,tetramorium-immigrans,569552,675564177,inat_api,37.3222222222,-121.9291833333,train
Tetramorium immigrans,tetramorium-immigrans,569552,675095865,inat_api,41.7521204691,-72.1607355496,train
Tetramorium immigrans,tetramorium-immigrans,569552,675065517,inat_api,37.2254975468,-121.9894123401,train
Tetramorium immigrans,tetramorium-immigrans,569552,676037340,inat_api,41.2143261087,-81.5574649093,val
Tetramorium immigrans,tetramorium-immigrans,569552,674983188,inat_api,41.7253863659,-83.5900538822,train
Tetramorium immigrans,tetramorium-immigrans,569552,674979858,inat_api,37.6502833333,-122.094025,train
Tetramorium immigrans,tetramorium-immigrans,569552,674625260,inat_api,39.7662089,-86.1757897,train
Tetramorium immigrans,tetramorium-immigrans,569552,675436808,inat_api,44.6614719161,-79.8423419408,train
Tetramorium immigrans,tetramorium-immigrans,569552,674826779,inat_api,43.0618502232,-71.0033532774,val
Tetramorium immigrans,tetramorium-immigrans,569552,674663096,inat_api,39.7662089,-86.1757897,train
Tetramorium immigrans,tetramorium-immigrans,569552,675628023,inat_api,39.1402055,-84.27948,train
Tetramorium immigrans,tetramorium-immigrans,569552,675509139,inat_api,40.4534,-86.9062111111,train
Tetramorium immigrans,tetramorium-immigrans,569552,674712978,inat_api,41.4728761801,-71.5149277561,train
Tetramorium immigrans,tetramorium-immigrans,569552,674384749,inat_api,40.5639083333,-111.92725,val
Tetramorium immigrans,tetramorium-immigrans,569552,674384737,inat_api,40.5640055556,-111.9272777778,train
Tetramorium immigrans,tetramorium-immigrans,569552,674381905,inat_api,38.9598969722,-95.22436,train
Tetramorium immigrans,tetramorium-immigrans,569552,674099984,inat_api,40.0175971667,-83.0164111167,train
Tetramorium immigrans,tetramorium-immigrans,569552,674639302,inat_api,47.65549,-122.2968333333,train
Tetramorium immigrans,tetramorium-immigrans,569552,674257908,inat_api,43.0839611667,-70.7228166667,val
Tetramorium immigrans,tetramorium-immigrans,569552,674068254,inat_api,39.507595,-84.6375416667,train
Tetramorium immigrans,tetramorium-immigrans,569552,673724241,inat_api,43.6878181451,-116.4001394058,train
Tetramorium immigrans,tetramorium-immigrans,569552,673703923,inat_api,39.3283885285,-84.7839750615,train
Tetramorium immigrans,tetramorium-immigrans,569552,674423052,inat_api,43.19742,-79.2496869722,train
Tetramorium immigrans,tetramorium-immigrans,569552,673607552,inat_api,44.2721743997,-69.7649076997,val
Tetramorium immigrans,tetramorium-immigrans,569552,673726628,inat_api,43.6539635105,-116.2976424117,train
Tetramorium immigrans,tetramorium-immigrans,569552,673674504,inat_api,40.025375,-83.0277945,train
Tetramorium immigrans,tetramorium-immigrans,569552,674625086,inat_api,39.7662089,-86.1757897,train
Tetramorium immigrans,tetramorium-immigrans,569552,673690652,inat_api,39.1450339475,-84.6931434095,train
Tetramorium immigrans,tetramorium-immigrans,569552,673602931,inat_api,42.5525128445,-83.1787233847,val
Tetramorium immigrans,tetramorium-immigrans,569552,673288721,inat_api,44.2381321,-76.5355385,train
Tetramorium immigrans,tetramorium-immigrans,569552,673588018,inat_api,42.6569037077,-73.8106990207,train
Tetramorium immigrans,tetramorium-immigrans,569552,673529946,inat_api,41.2520866667,-111.97725,train
Tetramorium immigrans,tetramorium-immigrans,569552,673022787,inat_api,39.8116569553,-104.840839103,train
Tetramorium immigrans,tetramorium-immigrans,569552,674073806,inat_api,41.2493383333,-73.6551216667,val
Tetramorium immigrans,tetramorium-immigrans,569552,673232217,inat_api,39.5465660095,-84.2222213745,train
Tetramorium immigrans,tetramorium-immigrans,569552,673346587,inat_api,40.8274383333,-73.9251466667,train
Tetramorium immigrans,tetramorium-immigrans,569552,672744972,inat_api,44.4585283333,-93.1513528333,train
Tetramorium immigrans,tetramorium-immigrans,569552,672490203,inat_api,39.2073974609,-84.2019500732,train
Tetramorium immigrans,tetramorium-immigrans,569552,673039382,inat_api,41.6942825317,-81.3552246094,val
Tetramorium immigrans,tetramorium-immigrans,569552,672484283,inat_api,41.7775849792,-83.6931610481,train
Tetramorium immigrans,tetramorium-immigrans,569552,672475896,inat_api,38.9458143912,-74.9853727236,train
Tetramorium immigrans,tetramorium-immigrans,569552,672590527,inat_api,40.5199694278,-111.9262146585,train
Tetramorium immigrans,tetramorium-immigrans,569552,672442178,inat_api,41.427821,-79.720252,train
Tetramorium immigrans,tetramorium-immigrans,569552,672806463,inat_api,41.4115126258,-83.221723108,val
Tetramorium immigrans,tetramorium-immigrans,569552,672520348,inat_api,40.4854277778,-111.8954222222,train
Tetramorium immigrans,tetramorium-immigrans,569552,672363473,inat_api,40.0080666667,-83.0866583056,train
Tetramorium immigrans,tetramorium-immigrans,569552,672317710,inat_api,43.6388996183,-79.5695111969,train
Tetramorium immigrans,tetramorium-immigrans,569552,672436517,inat_api,49.0449653045,-122.848111155,train
Tetramorium immigrans,tetramorium-immigrans,569552,672305681,inat_api,44.5690716667,-123.2759866667,val
Tetramorium immigrans,tetramorium-immigrans,569552,672221045,inat_api,38.827456664,-121.3590983518,train
Tetramorium immigrans,tetramorium-immigrans,569552,672169594,inat_api,40.7699133333,-73.97322,train
Tetramorium immigrans,tetramorium-immigrans,569552,672439832,inat_api,43.6229083333,-116.3808533333,train
Tetramorium immigrans,tetramorium-immigrans,569552,672304152,inat_api,39.4637716667,-77.4948633333,train
Tetramorium immigrans,tetramorium-immigrans,569552,671430783,inat_api,38.4520444394,-121.6671787387,val
Tetramorium immigrans,tetramorium-immigrans,569552,672141466,inat_api,40.37784424,-80.62022485,train
Tetramorium immigrans,tetramorium-immigrans,569552,672159309,inat_api,35.0782722874,-106.5535459667,train
Tetramorium immigrans,tetramorium-immigrans,569552,671738248,inat_api,39.5526324158,-119.833674429,train
Tetramorium immigrans,tetramorium-immigrans,569552,671875344,inat_api,41.2627231704,-95.8576103748,train
Tetramorium immigrans,tetramorium-immigrans,569552,673060874,inat_api,48.407875,-123.3665033333,val
Tetramorium immigrans,tetramorium-immigrans,569552,671846673,inat_api,43.9139833333,-70.44155,train
Tetramorium immigrans,tetramorium-immigrans,569552,671594874,inat_api,45.0269361111,-123.0180583333,train
Tetramorium immigrans,tetramorium-immigrans,569552,671594875,inat_api,45.0268972222,-123.0181055556,train
Tetramorium immigrans,tetramorium-immigrans,569552,671613112,inat_api,40.0379887826,-76.767236434,train
Tetramorium immigrans,tetramorium-immigrans,569552,671594858,inat_api,45.0268972222,-123.0180972222,val
Tetramorium immigrans,tetramorium-immigrans,569552,671642523,inat_api,37.5059158577,-122.3665198238,train
Tetramorium immigrans,tetramorium-immigrans,569552,671976480,inat_api,47.6524253583,-122.3060553389,train
Tetramorium immigrans,tetramorium-immigrans,569552,671282958,inat_api,44.0424277778,-123.0779722222,train
Tetramorium immigrans,tetramorium-immigrans,569552,671183960,inat_api,41.28488,-80.7778383333,train
Tetramorium immigrans,tetramorium-immigrans,569552,671091775,inat_api,37.3646216667,-122.0589138333,val
Tetramorium immigrans,tetramorium-immigrans,569552,671216170,inat_api,46.8875043,-71.1477874,train
Tetramorium immigrans,tetramorium-immigrans,569552,670942983,inat_api,38.954643826,-94.7310691047,train
Tetramorium immigrans,tetramorium-immigrans,569552,671160770,inat_api,39.0719800161,-76.9869576638,train
Tetramorium immigrans,tetramorium-immigrans,569552,670743036,inat_api,38.8596305556,-104.9195722222,train
Tetramorium immigrans,tetramorium-immigrans,569552,670740075,inat_api,42.5406514228,-83.9219965009,val
Tetramorium immigrans,tetramorium-immigrans,569552,671569312,inat_api,41.8579940796,-91.5684280396,train
Tetramorium immigrans,tetramorium-immigrans,569552,671044646,inat_api,38.667930603,-121.3038711548,train
Tetramorium immigrans,tetramorium-immigrans,569552,670713894,inat_api,47.6742722222,-117.4417805556,train
Tetramorium immigrans,tetramorium-immigrans,569552,670942697,inat_api,38.9546574047,-94.7309973557,train
Tetramorium immigrans,tetramorium-immigrans,569552,671288795,inat_api,39.6462866667,-84.209,val
Tetramorium immigrans,tetramorium-immigrans,569552,670718014,inat_api,43.9913071421,-88.8509001652,train
Tetramorium immigrans,tetramorium-immigrans,569552,670630400,inat_api,43.38233,-89.719095,train
Tetramorium immigrans,tetramorium-immigrans,569552,670517512,inat_api,40.1037737882,-88.2213163827,train
Tetramorium immigrans,tetramorium-immigrans,569552,670182895,inat_api,40.6621483333,-73.9696266667,train
Tetramorium immigrans,tetramorium-immigrans,569552,669929026,inat_api,40.6009174679,-111.9272933009,val
Tetramorium immigrans,tetramorium-immigrans,569552,670727294,inat_api,42.0646638333,-87.6767416667,train
Tetramorium immigrans,tetramorium-immigrans,569552,670562664,inat_api,40.6840500155,-73.5232921659,train
Tetramorium immigrans,tetramorium-immigrans,569552,669990463,inat_api,39.690729002,-105.1349465297,train
Tetramorium immigrans,tetramorium-immigrans,569552,669805613,inat_api,41.1284616995,-85.1164352343,train
Tetramorium immigrans,tetramorium-immigrans,569552,670040139,inat_api,48.1144166667,-122.77237,val
Tetramorium immigrans,tetramorium-immigrans,569552,669805813,inat_api,41.1284616995,-85.1164352343,train
Tetramorium immigrans,tetramorium-immigrans,569552,670234383,inat_api,38.9616274995,-77.1011667422,train
Tetramorium immigrans,tetramorium-immigrans,569552,669725538,inat_api,39.3876768,-75.6317616,train
Tetramorium immigrans,tetramorium-immigrans,569552,670438912,inat_api,49.2689945473,-123.2011807435,train
Tetramorium immigrans,tetramorium-immigrans,569552,669597174,inat_api,40.78654124,-72.88658824,val
Tetramorium immigrans,tetramorium-immigrans,569552,669203530,inat_api,41.4615478516,-91.8977279663,train
Tetramorium immigrans,tetramorium-immigrans,569552,669757318,inat_api,44.4943499722,-73.2371179722,train
Tetramorium immigrans,tetramorium-immigrans,569552,669161989,inat_api,43.600727837,-79.7910123599,train
Tetramorium immigrans,tetramorium-immigrans,569552,669730607,inat_api,36.0022321,-84.0204004997,train
Tetramorium immigrans,tetramorium-immigrans,569552,669791116,inat_api,40.6133290609,-111.8445710537,val
Tetramorium immigrans,tetramorium-immigrans,569552,668727909,inat_api,38.5635616667,-109.5474466667,train
Tetramorium immigrans,tetramorium-immigrans,569552,668677585,inat_api,43.7623923788,-79.3475820869,train
Tetramorium immigrans,tetramorium-immigrans,569552,668505923,inat_api,44.8935889819,-93.0413673199,train
Tetramorium immigrans,tetramorium-immigrans,569552,669537172,inat_api,37.4560283333,-122.168205,train
Tetramorium immigrans,tetramorium-immigrans,569552,668785203,inat_api,42.0278849,-93.6434084,val
Tetramorium immigrans,tetramorium-immigrans,569552,668503973,inat_api,44.8759802,-93.0275802,train
Tetramorium immigrans,tetramorium-immigrans,569552,669078103,inat_api,39.4979786923,-74.449832868,train
Tetramorium immigrans,tetramorium-immigrans,569552,668516524,inat_api,47.6563833333,-122.3464883333,train
Tetramorium immigrans,tetramorium-immigrans,569552,668885219,inat_api,41.5976416667,-93.6958,train
Tetramorium immigrans,tetramorium-immigrans,569552,668456457,inat_api,40.5243033333,-105.0669861667,val
Tetramorium immigrans,tetramorium-immigrans,569552,668486695,inat_api,40.5857644043,-79.8881697486,train
Tetramorium immigrans,tetramorium-immigrans,569552,668464610,inat_api,44.8920861111,-93.0422138889,train
Tetramorium immigrans,tetramorium-immigrans,569552,668352141,inat_api,39.9184837341,-75.2298812866,train
Tetramorium immigrans,tetramorium-immigrans,569552,668184964,inat_api,37.40068,-122.0965888333,train
Tetramorium immigrans,tetramorium-immigrans,569552,668466787,inat_api,42.9770166667,-78.0017083333,val
Tetramorium immigrans,tetramorium-immigrans,569552,668178112,inat_api,38.6444296,-77.2368086,train
Tetramorium immigrans,tetramorium-immigrans,569552,668176440,inat_api,43.4908,-112.0382611667,train
Tetramorium immigrans,tetramorium-immigrans,569552,668146661,inat_api,42.0291600258,-80.3506683625,train
Tetramorium immigrans,tetramorium-immigrans,569552,668454582,inat_api,42.6046833333,-71.1553805,train
Tetramorium immigrans,tetramorium-immigrans,569552,668087298,inat_api,39.8610416667,-75.3032533333,val
Tetramorium immigrans,tetramorium-immigrans,569552,668078001,inat_api,41.1300714459,-81.592448374,train
Tetramorium immigrans,tetramorium-immigrans,569552,668036906,inat_api,41.2113403584,-73.167853637,train
Tetramorium immigrans,tetramorium-immigrans,569552,668005161,inat_api,40.083584583,-83.1599036326,train
Tetramorium immigrans,tetramorium-immigrans,569552,668166122,inat_api,38.5354970771,-121.7518103603,train
Tetramorium immigrans,tetramorium-immigrans,569552,667907325,inat_api,40.7991533333,-81.9419783333,val
Tetramorium immigrans,tetramorium-immigrans,569552,668002799,inat_api,39.1408114997,-77.7212248997,train
Tetramorium immigrans,tetramorium-immigrans,569552,667892528,inat_api,46.005450249,-122.8353926147,train
Tetramorium immigrans,tetramorium-immigrans,569552,668019510,inat_api,41.0597903808,-83.7644544616,train
Tetramorium immigrans,tetramorium-immigrans,569552,668351453,inat_api,42.3053900515,-70.91420976,train
Tetramorium immigrans,tetramorium-immigrans,569552,667709295,inat_api,39.7847404444,-86.3303451389,val
Tetramorium immigrans,tetramorium-immigrans,569552,667732036,inat_api,41.5243695672,-81.4878015179,train
Tetramorium immigrans,tetramorium-immigrans,569552,668454748,inat_api,42.604655,-71.15535,train
Tetramorium immigrans,tetramorium-immigrans,569552,667901771,inat_api,42.2723199586,-83.6810127674,train
Tetramorium immigrans,tetramorium-immigrans,569552,667582743,inat_api,40.5640055556,-111.9272777778,train
Tetramorium immigrans,tetramorium-immigrans,569552,667580224,inat_api,50.74563,-120.33622,val
Tetramorium immigrans,tetramorium-immigrans,569552,667575602,inat_api,50.7548466667,-120.3312,train
Tetramorium immigrans,tetramorium-immigrans,569552,667579636,inat_api,50.7465966667,-120.335555,train
Tetramorium immigrans,tetramorium-immigrans,569552,667573162,inat_api,50.7567116667,-120.3310033333,train
Tetramorium immigrans,tetramorium-immigrans,569552,667572427,inat_api,50.7573166667,-120.330955,train
Tetramorium immigrans,tetramorium-immigrans,569552,667559887,inat_api,50.7700083333,-120.3279283333,val
Tetramorium immigrans,tetramorium-immigrans,569552,667571982,inat_api,50.7573166667,-120.330955,train
Tetramorium immigrans,tetramorium-immigrans,569552,667569265,inat_api,46.51682881,-84.34236269,train
Tetramorium immigrans,tetramorium-immigrans,569552,667558213,inat_api,41.5189936,-81.6181879,train
Tetramorium immigrans,tetramorium-immigrans,569552,667536639,inat_api,50.7601383333,-120.3309116667,train
Tetramorium immigrans,tetramorium-immigrans,569552,667495253,inat_api,41.8338133333,-71.3433383333,val
Tetramorium immigrans,tetramorium-immigrans,569552,667755897,inat_api,37.734775,-121.14315,train
Tetramorium immigrans,tetramorium-immigrans,569552,667472404,inat_api,40.8222330879,-73.9252364382,train
Tetramorium immigrans,tetramorium-immigrans,569552,667595555,inat_api,40.3092216667,-75.128175,train
Tetramorium immigrans,tetramorium-immigrans,569552,667395084,inat_api,40.6313222827,-111.937952509,train
Tetramorium immigrans,tetramorium-immigrans,569552,667348488,inat_api,50.7365383333,-120.3372333333,val
Tetramorium immigrans,tetramorium-immigrans,569552,667270948,inat_api,36.9295488111,-111.4545486558,train
Tetramorium immigrans,tetramorium-immigrans,569552,667458684,inat_api,43.8784052889,-79.2492964217,train
Tetramorium immigrans,tetramorium-immigrans,569552,667270783,inat_api,36.9295610983,-111.4544702164,train
Tetramorium immigrans,tetramorium-immigrans,569552,667110260,inat_api,39.8838805556,-75.7206833333,train
Tetramorium immigrans,tetramorium-immigrans,569552,667399040,inat_api,42.2255649444,-83.4865027109,val
Tetramorium immigrans,tetramorium-immigrans,569552,666838797,inat_api,40.831456941,-91.5262922645,train
Tetramorium immigrans,tetramorium-immigrans,569552,666924489,inat_api,43.8064127,-79.3650432,train
Tetramorium immigrans,tetramorium-immigrans,569552,667438905,inat_api,43.7047716667,-79.40203,train
Tetramorium immigrans,tetramorium-immigrans,569552,666816502,inat_api,42.9457968997,-87.8512144,train
Tetramorium immigrans,tetramorium-immigrans,569552,666589693,inat_api,42.0161111111,-87.6671361111,val
Tetramorium immigrans,tetramorium-immigrans,569552,667001165,inat_api,37.40188,-122.0977083333,train
Tetramorium immigrans,tetramorium-immigrans,569552,666484662,inat_api,40.60988072,-73.9312593511,train
Tetramorium immigrans,tetramorium-immigrans,569552,667274911,inat_api,36.9297011794,-111.454728394,train
Tetramorium immigrans,tetramorium-immigrans,569552,666252729,inat_api,43.086295396,-89.4377144334,train
Tetramorium immigrans,tetramorium-immigrans,569552,666818732,inat_api,39.4967894894,-121.5052025225,val
Tetramorium immigrans,tetramorium-immigrans,569552,666380296,inat_api,39.430275,-119.7419883333,train
Tetramorium immigrans,tetramorium-immigrans,569552,666755839,inat_api,46.9990416667,-120.5441583333,train
Tetramorium immigrans,tetramorium-immigrans,569552,666138491,inat_api,41.2404383212,-96.163411443,train
Tetramorium immigrans,tetramorium-immigrans,569552,665924006,inat_api,42.2415653153,-82.8305081471,train
Tetramorium immigrans,tetramorium-immigrans,569552,666250214,inat_api,39.05555,-94.5935133333,val
Tetramorium immigrans,tetramorium-immigrans,569552,665572112,inat_api,49.3799347367,-123.0334139923,train
Tetramorium immigrans,tetramorium-immigrans,569552,666108521,inat_api,41.55333882,-90.48590071,train
Tetramorium immigrans,tetramorium-immigrans,569552,666247243,inat_api,47.0075970693,-122.5864735921,train
Tetramorium immigrans,tetramorium-immigrans,569552,665846755,inat_api,39.101579761,-84.4533534986,train
Tetramorium immigrans,tetramorium-immigrans,569552,665698425,inat_api,43.8167721768,-91.2223077938,val
Tetramorium immigrans,tetramorium-immigrans,569552,665507109,inat_api,45.2762,-122.2015,train
Tetramorium immigrans,tetramorium-immigrans,569552,667846885,inat_api,41.14868647,-81.36332443,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,677457339,inat_api,38.7934,-77.0646,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,677275043,inat_api,39.1871613,-87.2361531,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676832135,inat_api,40.0754462221,-75.037891342,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,676870973,inat_api,40.2028542571,-80.0095955283,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676765262,inat_api,41.4177073901,-70.5877403789,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,677152329,inat_api,39.2595392991,-84.5324778557,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676667989,inat_api,42.1368138333,-72.6755966667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676817977,inat_api,37.2838526997,-82.9023698,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,677247412,inat_api,40.6996772113,-80.2729348093,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,677305836,inat_api,40.769314646,-73.2421484115,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676281245,inat_api,40.9788866667,-76.6299283333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676300637,inat_api,42.0797805,-71.6096633333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676636432,inat_api,38.4706033333,-76.7254333333,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,676197514,inat_api,39.4213862,-84.5054367,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676271311,inat_api,38.9587216667,-77.0665195,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676311404,inat_api,40.602325,-80.2080533333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676487579,inat_api,41.6228937997,-71.4823674997,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676124319,inat_api,40.03769148,-77.32648689,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,676056974,inat_api,39.3272972222,-77.7238611111,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676034034,inat_api,39.5121138889,-77.6201027778,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675984394,inat_api,41.2587065228,-81.4213801345,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676187724,inat_api,41.3845250536,-73.63781954,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676036154,inat_api,41.3247957951,-73.61189928,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,676213620,inat_api,41.8013874032,-73.3723700532,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675721328,inat_api,40.4706138894,-79.9427536392,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675723833,inat_api,41.2210666667,-73.6436783333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675695303,inat_api,39.3262448131,-76.6468442004,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676032835,inat_api,41.2556771983,-73.7996529439,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,675676347,inat_api,38.7179808,-77.6978326782,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675630041,inat_api,40.4101616667,-74.00535555,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675596991,inat_api,41.1592618,-74.0698645,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,676158251,inat_api,40.2097966667,-75.7971716667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675577981,inat_api,38.8442178173,-90.1686141167,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,675435359,inat_api,38.92028632,-77.05353727,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675369427,inat_api,37.2837391997,-82.9024893997,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675487355,inat_api,41.3668735364,-81.5302267039,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675301517,inat_api,41.0030111167,-73.5853716667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675609803,inat_api,42.1118428041,-83.5316729173,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,675326177,inat_api,33.525505,-81.96753,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675658764,inat_api,39.4634213274,-77.6406252755,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675913423,inat_api,40.0581888333,-75.1911116667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674978981,inat_api,40.3320404672,-74.4082611337,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675780985,inat_api,39.4607343138,-76.2737891706,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,675573049,inat_api,40.513356964,-80.1992106312,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,675054308,inat_api,41.488765,-73.98029,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674698642,inat_api,41.473454972,-71.5127534745,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674892385,inat_api,41.2241871305,-73.8870343566,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674678646,inat_api,41.4733487382,-71.5125660948,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,674864695,inat_api,40.2009383333,-74.6929383333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674878810,inat_api,40.9547833333,-73.8410333333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674516926,inat_api,41.1644555556,-85.2289111111,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674744469,inat_api,40.1201583333,-82.9745633333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674180981,inat_api,40.0899616897,-82.1903189862,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,674290160,inat_api,40.9892271819,-73.9068837386,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674608578,inat_api,40.31828,-74.7443616667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673941166,inat_api,40.4001589377,-79.9562798548,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674098064,inat_api,40.0186611667,-82.9981916667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674181634,inat_api,41.1644861667,-73.7181166667,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,674622263,inat_api,41.125847,-74.1095897,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,674626773,inat_api,41.4735027778,-72.8883361111,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673675895,inat_api,41.6765155556,-81.2360491667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673631040,inat_api,39.9024068909,-74.8745024863,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673881316,inat_api,38.7945555556,-77.0653055556,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,673734246,inat_api,40.0439861667,-82.1772466667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673701234,inat_api,41.6287716667,-70.5779116667,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673616707,inat_api,38.2447608,-80.8488095997,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673594089,inat_api,41.8283623,-72.9646357,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673613339,inat_api,38.9347633333,-84.4691083333,val
Camponotus chromaiodes,camponotus-chromaiodes,62780,674550798,inat_api,39.6285966667,-78.3863883333,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673804898,inat_api,41.171525,-81.202675,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673572565,inat_api,38.92595857,-77.0465478,train
Camponotus chromaiodes,camponotus-chromaiodes,62780,673625935,inat_api,39.1458248515,-84.5301868999,train
