species,slug,taxon_id,photo_id,source,lat,lon,split,common_name,photo_license,photo_attribution,observation_uuid,source_url,sha256,provenance_status
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,630691190,inat_api,-32.9997721388,151.4040831482,train,Red-headed Spider Ant,,,bba446f0-f6e2-40b7-acb0-2b08343d9f95,,9b62800371cd48d076afbb2175928cea557a953d182c2774f1ed0de611833ef1,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,630336919,inat_api,-33.6804972222,150.3276611111,train,Red-headed Spider Ant,,,1c1e46e6-230c-4d8f-93a8-48a0b64a7f3b,,26dd27aa10073dc70ee72110b293bf35487ee445dd972566450b7859004246e6,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,631288837,inat_api,-33.5959902953,151.1366293691,train,Red-headed Spider Ant,,,7a85aebb-14cf-418a-ab42-7be43a0c3b38,,2bb3227dd76e3793f152e9309981b2c5dc0776c2bce3878e6184690d4ca1c957,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,629176199,inat_api,-37.49108,145.4203033333,train,Red-headed Spider Ant,,,25fc7de9-22db-4a6b-b3c5-15a7df15b279,,893217b683d1c332b20e1c8c25cf20e76615d1a7f2494df3713341bae3c0bd82,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,631222991,inat_api,-37.82143,147.9349666667,val,Red-headed Spider Ant,,,afa99970-ab03-4619-b642-a9be153e886f,,eaea971a724309a932b06a7d8d65700c2fa22853efb2f807fec209a2e9671178,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,629559097,inat_api,-33.5970333333,151.286225,train,Red-headed Spider Ant,,,13542c35-f401-491e-961e-56c95cc9d471,,6ab5d6a86ad49adcbcaaedca463d53072221feab8d466eaba5fe54e52145afbb,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,628804565,inat_api,-33.7046794,151.1791790997,train,Red-headed Spider Ant,,,d4ca47ee-6b32-4f36-af0c-bb48c80effe6,,6443652baa4adac7ae29a3a56ccaf2466c5c44f5023ef66459e6fe519c1b5e35,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627840233,inat_api,-36.729175054,145.7901520136,train,Red-headed Spider Ant,,,38228573-5b9e-43c7-a1c2-bff9e6dd3bad,,109053367adc317dd2fa55a36d8ca9660ab42c1893e9116576de8f95d0231822,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,630858116,inat_api,-37.6788633333,145.5236366667,train,Red-headed Spider Ant,,,c4df6ce4-7adf-4037-b8fe-93188338ed2c,,4dda51a83c1989a25b34f95afe0d6d3877a17a3a90b2850ed7b08db56370df41,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,630227563,inat_api,-37.3367657968,144.1219183244,val,Red-headed Spider Ant,,,afe176c5-1d6b-40c1-99f0-3031b85578f7,,e8cb0d31f807f3c653748b9448e4e6e341a6d8c29234dbeb510fbffb86252a80,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627385412,inat_api,-32.821684077,148.4187508255,train,Red-headed Spider Ant,,,64851e50-5dfd-4f33-ab05-84e25459d3f4,,e4cabde0fbd310f45d51484cde9b72bdc372d760e600942a192bdefbbe3f003b,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627432995,inat_api,-38.0245120412,146.2303526907,train,Red-headed Spider Ant,,,31a9821f-d4e7-4d2c-9943-4b6d92e291ac,,ff2fe1983ecdb8000a969ab83b76fd9cd0b39fb196b9ea67d2f547915aae796e,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627431628,inat_api,-34.657465,150.3010016667,train,Red-headed Spider Ant,,,09241ac6-4d1a-4a03-9812-f1fc3f0cd3c2,,ac5d495f88dec8021e1e79a01813a60fa20ee35c444638a41508984135f4ae2d,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,626257340,inat_api,-37.6687588974,145.2587187622,train,Red-headed Spider Ant,,,dc5addfe-6543-4fef-ae33-8b5ed720bdc7,,881deb9d882fbbed9810d1da13ffb724ce51eb293caced1d4c53574f0b4737f7,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,625530803,inat_api,-35.7552914493,150.1624332925,val,Red-headed Spider Ant,,,9ad6a765-51ab-4277-bacc-6ee70c18a7bd,,00e2f59ed82b9471e52ee59df33fbd2c9aadb8689f9c845f3312e6c468e37417,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,625313556,inat_api,-37.4937047369,145.2479779544,train,Red-headed Spider Ant,,,16c060cc-1fa6-4188-a4f1-c300ef5643c8,,fc91d3a8f66d5efde5938ff77e852259ae29a4b0023f6f3dd95084af0ad6a04b,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627434298,inat_api,-34.6574555556,150.301025,train,Red-headed Spider Ant,,,fe868fa3-8e63-44ed-8998-80490c891450,,3b2f42b41a5e024879669a56d7f6e8a4fa08d2dc87c3b94a27dbb84165d0ebd1,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,626677318,inat_api,-33.7462609722,150.4486839722,train,Red-headed Spider Ant,,,c873aeaa-a845-480a-a9ac-3ff9492c6044,,a95343087a8ab662d75b28a50f1d53cb23426d8fb5d1a4d9d38dda20f9e6c5ea,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,627018258,inat_api,-37.4771248997,148.2768789,train,Red-headed Spider Ant,,,57dffd97-2fd4-4a45-80aa-26900f3ea595,,475d8784ed621ba32de7ebcda1a73fa69c13f94671079ee7cb2ee451451b00ac,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624785794,inat_api,-33.7214857,151.0570789997,val,Red-headed Spider Ant,,,fd91eb9d-ff75-45b3-a503-00495a08c6c8,,083d9b100beed53a87e6b9f215afad1461e7cb325ad832410629bf198afd4feb,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624483938,inat_api,-35.7331988641,148.9960616596,train,Red-headed Spider Ant,,,c75f52d8-0ce3-471c-b78a-de0409f22262,,8c89305bf13d329bce783daa5e31d8fc36aa737ec3acea4c78c1080b277cfb7f,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,626241468,inat_api,-33.4334461659,149.3815761847,train,Red-headed Spider Ant,,,58c054f7-9c5d-4a9b-b2d6-e6f2918535c0,,4e75948ebc2bd03b1341cf9a70bb100ca60da83b752cf102e06c13688227fbee,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,628662913,inat_api,-37.3085166667,144.110625,train,Red-headed Spider Ant,,,0b0fdd2d-8bbc-41bd-9202-f4a400f44bb2,,f684230a7c4d7fde1d960e522a517729a9e95f8c97902f5cf45276f7077b1682,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624082605,inat_api,-34.62933,150.41037,train,Red-headed Spider Ant,,,abd1ac62-1f56-423c-8554-946a96de829e,,4b0c7c90e314f1bdebf79f772a75464696b9ce906b138304571684026e238212,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624130845,inat_api,-37.4841186072,145.0456638679,val,Red-headed Spider Ant,,,c3195fb3-c809-4815-a781-02047d65ddb7,,8a3a7b90fd76f1291e8f899dc153f4d6a896868b183aac6ece2a2be5ed83308d,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,622780674,inat_api,-33.5721590979,150.3363918746,train,Red-headed Spider Ant,,,cb10fa83-ef7a-432b-82f5-340e7c0dc00d,,a3658dcaec7b6e36a7ec6dff420dce8c7d1f1f6de9bbd321a3c7aa7ede008b86,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,625282509,inat_api,-37.4947545769,145.2484327758,train,Red-headed Spider Ant,,,39c7eb3c-05a9-4394-ab06-9075dcca7c7e,,49f512538abfe47cd64f970fffb69afb2c9c1b23cf0a524af1e3aa17eb417011,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,621881207,inat_api,-33.6749666667,150.2811027778,train,Red-headed Spider Ant,,,f3857157-0bcd-4c11-b914-25a621da1ad4,,c58936ce268215ce990b0a9a2a07f19ba9276ac5a6c6f231c9afa8bafaa42f26,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624471273,inat_api,-33.7282466667,151.18767,train,Red-headed Spider Ant,,,9e8f6f9c-d677-4b50-99e3-bfd124f6f86b,,ad43c1835c6bff6376a2594df7be3e8f048a8c6938fd54469a077868499852e3,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,620923663,inat_api,-35.7490536046,150.1589477208,val,Red-headed Spider Ant,,,91fefe3f-7c7f-4578-ae83-0655a0986bb9,,f1af12d0f37a25e1d99fc4b4780d6580cd2056d58792aeb91408c865e4ca3bc4,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,623855215,inat_api,-37.7701531678,145.312578619,train,Red-headed Spider Ant,,,4a24423b-56a4-469e-94a3-9500528fb527,,335fb600fdcb9128b95b8603e49b9414c6a5a8736a6408448fc03ea4f1f5d114,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,620127174,inat_api,-35.3519149997,150.2675937997,train,Red-headed Spider Ant,,,b749415f-a946-4fb3-8aea-feed5838a3e8,,fb4212869e0c70cd89f27418140888f9973da296a9a1c8e3a5c560c2ec9ef866,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,618661724,inat_api,-33.7293472222,149.8960638889,train,Red-headed Spider Ant,,,5778f0a1-13ae-481e-a870-ba2aeb6ac249,,c453f4cd8019b566f92fd5917ea3dc65b8eff97c1c3cd901875e89e2ca54d90e,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,620526392,inat_api,-33.705286711,151.17655579,train,Red-headed Spider Ant,,,7d922005-8a65-4cff-9e3c-ae1b42da9a09,,19c01f56d71ad749102acd0a693fa5d6b06eba763fe6e5edcdc254a1ad2ced07,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,620506541,inat_api,-33.4456760212,151.2827429537,val,Red-headed Spider Ant,,,433dd803-7a02-411a-9412-ee3e216c05f6,,141dd6d5f3f930e5262164977fe4cf7fd422e874b5656b2f551a943820a1cc03,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,618261872,inat_api,-37.516595,144.55545,train,Red-headed Spider Ant,,,d401fc25-e725-4258-84c3-712ef665df68,,9b75b53adb96e3b619cc89ce8687d804f4507cef617adf25a0519cc7ac00d92e,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,618927462,inat_api,-37.2027132923,145.0081237811,train,Red-headed Spider Ant,,,26715814-2a4f-4dc1-bb85-cdc9d5dd84f9,,9a7e3fd481d8069eabe5e1bb903a7c040147b7f1d7a389aa9bab9a8af82ee4ce,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,618642948,inat_api,-33.7305444444,149.896,train,Red-headed Spider Ant,,,2487ca0e-13bf-44cc-a7db-fd35be4faeab,,4ed409771d72c31c32d0e7783131991d36a212a201baa9dfbd569874f01a9617,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624124830,inat_api,-34.1203028333,150.97232,train,Red-headed Spider Ant,,,e28973ce-8514-41a5-b973-eeb448052f60,,dbf1636ac6f133393f583b08c1e3cfe5bcfd81f0ac23c4c9a900b89db2d6edfe,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,617582289,inat_api,-35.45182,149.9379883333,val,Red-headed Spider Ant,,,a0b4c125-3ed5-4fd6-b30b-df8ab654cb59,,d78ff7fe2dffd8505c05d9cc1f3f2cfdba99172fac89ab6d30cc3fea42b015eb,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,617377258,inat_api,-33.7332985747,150.4424976372,train,Red-headed Spider Ant,,,ceb20152-cb7e-4ec2-a8e7-539544b93d4d,,6926deac04b4b8ae1fbb41c801206711d4c99c2262880de9731e37ee7d9e72f1,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,624339890,inat_api,-33.739344,150.3772927997,train,Red-headed Spider Ant,,,bf479f20-b193-41b9-b016-1a5353cf8052,,012e2639a8ac9066999fff72c5fa60b01b2c746ed0d3a64bc44c0ae50b0a9067,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,616820950,inat_api,-33.7223625549,150.3202608973,train,Red-headed Spider Ant,,,e52263a2-dbb0-4059-be46-dd1d3552e04d,,1bca67508301921732bc528369038f38abba22b8313a5bf6cede4a9178090c2f,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615674599,inat_api,-37.2442728126,149.902800538,train,Red-headed Spider Ant,,,c4d9b4ec-7e26-408d-95dc-edb5e0cfdd94,,76f6c44471e0110253f1bac1f3d80bd697c0d7ee56e9c7c77b86ef056083e95e,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615994101,inat_api,-33.5965978111,151.1365921494,val,Red-headed Spider Ant,,,44f70814-5b97-4d14-a996-fa5dd8079a6d,,8af4bf552bf096725f939e324c587d0e72d289d16750437da6c8e712c40172ab,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615678532,inat_api,-33.0176918787,150.930734016,train,Red-headed Spider Ant,,,01cd5351-9bc8-4d78-87e7-35b0d99458ef,,4cd868628c5a89466d871d59009acc99785791b521327b9b1d05cca899c4bff5,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615943564,inat_api,-33.6816583333,151.1247721667,train,Red-headed Spider Ant,,,d780879a-2c3e-4189-b159-597182dcff76,,79820a7537b0afc027f4d3d669ae35a7ebf79e53a01e04eaa9ec6ebc7ea28312,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615679809,inat_api,-37.5218615738,145.7607288659,train,Red-headed Spider Ant,,,b51ee2f4-dfc6-492a-ac20-67434eef36ea,,90e572398cd36161c0e090a5a1db9fac3de56d5ee0e8f5b230e3104334f9e4b2,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,614692838,inat_api,-33.7827241997,151.2243268997,train,Red-headed Spider Ant,,,03275a29-dd63-401f-8598-0d47f504787b,,2d12af1ba53b4026a41aaf03911d10d6ffde97b8c917aa46216a2ff095f6b58f,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615172150,inat_api,-37.3781416,145.7596296,val,Red-headed Spider Ant,,,96253a9d-aa4b-4bd8-a074-82056f7b2124,,ffeb0edc6592826c8f602f56a2cc9b07b73cb7dc38472ad5fbc058767d87e7cf,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,614980083,inat_api,-33.6498202386,150.3264066822,train,Red-headed Spider Ant,,,9ff8ab6a-3062-4990-8ddc-ce89500baeaf,,2b751fa361b940c750cf16bbb1ae97e69f230277c3b361d2e55c587f165d9d53,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,615306586,inat_api,-33.7877616667,151.2307133333,train,Red-headed Spider Ant,,,df9cbe48-a5fb-400a-ae8d-da60194a8cdc,,d10cb034af92074b2489b8538e5df3e6b886b04169ceb04c2758e99cfe2ff685,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,614097033,inat_api,-33.7188984,150.3892475,train,Red-headed Spider Ant,,,2b755aad-0455-4774-9c68-3eabbcdde064,,c008fbbb8e10b30bdccf62302ad4fb29aa6ed990f27ed1266699caf22b649684,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,612015212,inat_api,-37.6541166667,145.3514716667,train,Red-headed Spider Ant,,,fb8f8f7b-4660-4d56-9c49-7efb3c3486c3,,49a77af40b844a24a743ae0ba9d702d55a4cab4e20df7578b4b8dee699a11580,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,614395726,inat_api,-38.1922077971,146.2638438128,val,Red-headed Spider Ant,,,9d48ac3d-a547-43f6-970d-79863054fb79,,45032fad22b6e2ac7ad549715546cbfde5b307e56e574a4537c754493c1f022d,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,614098790,inat_api,-33.7276616667,150.3374633333,train,Red-headed Spider Ant,,,07d9b922-895a-4131-a252-ead5b05db56c,,5735e9637054347d9bdae55e89743226bb2aa8233e4cfbd0dde142eb90f9e932,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,612661638,inat_api,-34.14336525,151.0322706667,train,Red-headed Spider Ant,,,e6d81f92-e151-4138-85d7-150c779f60f4,,cdf423bc3fdfaf60812f3dc3b6539138bfe0a32da1ecbc6842508da5a98c98b9,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,610920355,inat_api,-37.7291116667,145.2425466667,train,Red-headed Spider Ant,,,3fb5a724-a165-401c-b10b-d5bde782a8ac,,4cd2247e7acaee315027de6ce6a1c3ded5734bdc18e597dee5ce4150d3d4959f,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,610828506,inat_api,-35.6888556199,150.20197749,train,Red-headed Spider Ant,,,5c38fcba-7dd0-45df-98f8-89722fc93ea4,,3503046dffcbbe0f75e51c1ef1abc203dcef25841df1e519b2558d5edee8edf2,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,612661222,inat_api,-33.72682,150.3660133333,val,Red-headed Spider Ant,,,dc2024b1-0ad2-492b-a807-9532fad822d7,,8d1db9b3feef61255bcc36a40cc7f60d51ebb84dcccf700e13633879db736df3,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,610618852,inat_api,-36.395645,150.0393833333,train,Red-headed Spider Ant,,,46fb71fc-e7ed-47ff-a101-8a028a889768,,40178b912549ec5fe12946249f6ffb8314d3b7ec9c5f065677ebdb5012cb9df5,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,611591120,inat_api,-34.0941083333,151.0774695,train,Red-headed Spider Ant,,,c2520c72-aa13-4a21-aea3-30e90b88b8c1,,bba89eb7bdd6e77027898cb6a7dfe2aa1fd2657a902188738b9f26777ed4db54,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,609888610,inat_api,-33.6304067885,150.3114686535,train,Red-headed Spider Ant,,,1aacc204-1858-4477-a28f-76100d53a0a4,,de51f35ee5352cbb8a6e74ef1a73dc917a8173c6b5a6a5022229043f2c8f8850,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,608906128,inat_api,-33.6339367973,150.2949417276,train,Red-headed Spider Ant,,,4111b547-5832-4b7b-a557-4f3a65753921,,e51da67b01927f8ba9b1246414e399c2715d4175e1f7e8554f98cd6f4d64ca90,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,617385269,inat_api,-37.8854855,147.8779982,val,Red-headed Spider Ant,,,a539dbcd-16a3-4a7d-92c6-9aafbb4005d3,,7b6507db9d1d56d27dd987e3f26de42e0d00d85c10bc859499c8d6f70f8da5c4,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,608287707,inat_api,-37.400253446,145.5741640627,train,Red-headed Spider Ant,,,acb2a125-d78c-44e1-ac56-895641e22ffd,,bf664748391984fc2fa506e4b82d0f1df6472309dbe08826fe5722fcc93f9476,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,610617689,inat_api,-35.3424002134,148.8346230081,train,Red-headed Spider Ant,,,331aaca9-12cf-47fc-9904-94bfe54a13e4,,e9e8876aa95bfecaf2db23061a87079b65f658ca54f7a6b5a8c3cad1556d4584,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,610566053,inat_api,-35.5578575116,149.8737760707,train,Red-headed Spider Ant,,,a3e51745-bd2e-4e8c-9ccb-fa80167d1d99,,e6e52488e581eb7087e779aa1698b94f8d056107a8cc3da69d771f82a7163ae0,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,609549080,inat_api,-34.0837666667,150.9942466667,train,Red-headed Spider Ant,,,135c48e3-96e5-46bc-8566-ad27f43948f2,,5a893e3a7146e0aa29c7b109643777da08680faa58eefa6d2e4e24e32971a859,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,609890446,inat_api,-37.3756689856,145.765144498,val,Red-headed Spider Ant,,,bed125fd-37b9-469f-a2a5-aed1f8cb545e,,8c64502b8766a52934f7ba0578cc20a77337b0901500043f3d8d2502bc1098a1,legacy_partial
Leptomyrmex erythrocephalus,leptomyrmex-erythrocephalus,129515,607872573,inat_api,-33.6785981834,151.124661103,train,Red-headed Spider Ant,,,896a75ad-e236-4ec7-83a6-b5ff61c3a303,,ca42fa6a4697258db5f5c49dab07d6c29a1ce8a821611a447aea1dbf62aeb539,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,678088612,inat_api,1.2810802852,103.8152551871,train,Arboreal Bicolored Slender Ant,,,f22db80c-8b8c-4656-b0eb-21d3a78e334e,,f1fc537fe3b99aa3316f45b4a9eff6b0ca68a5b28399f48232fd1c19512a9eb1,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,678733309,inat_api,22.5094305556,88.3567805556,train,Arboreal Bicolored Slender Ant,,,8fbf6704-17b4-40fc-ac89-dcf325fd6e3e,,400c348eb11e91a0f2821b90a1b4e1534b109a6fe78f62b4fbc4fd35926f6d7d,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,679035829,inat_api,4.525916271,101.106656413,train,Arboreal Bicolored Slender Ant,,,,,fc0c07105eae8c3c35d275e4ea83b1fb73bd0fbe7821608564124586b6ceaf6e,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,678784535,inat_api,13.169713877,80.2293007073,val,Arboreal Bicolored Slender Ant,,,3cf9da4c-505f-4459-9240-c860bf99c642,,ab87b5d00393ec8c06ec7bed13ecd1e937411d5e1a0dee6b3f3d468d1389feb1,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,676962767,inat_api,23.0381364,72.5543807,train,Arboreal Bicolored Slender Ant,,,ebf1e53f-f5cf-4256-822b-f72ffbfda3f0,,ffa6f5bf59be7aa4b69dd638ff11f566fa10179605d0fbb958df40c2693e1fa9,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,676915446,inat_api,13.426175,99.9541783333,train,Arboreal Bicolored Slender Ant,,,e3c339e9-d2f6-42b8-91f4-7c52ac220656,,65fea87ce7b7a7888470d5814bd0241fa65518225b06f08d59276d6561dbcbef,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,678088841,inat_api,1.2810802852,103.8153195602,train,Arboreal Bicolored Slender Ant,,,f3e2f6df-fa72-451e-b8bb-d49aa640d578,,8ea1d757980c5d854e0d5d5ff87c7a1436f121f4219d2d0121246f9214ac964d,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,674723669,inat_api,10.4187450666,78.6598713311,train,Arboreal Bicolored Slender Ant,,,0e9e7e89-a5de-4465-adca-0e6d617b689c,,e888549815902842aaa896b277bed1fec062d3e26f8dc7b31ce530e5ac33aa76,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,678839252,inat_api,23.1715641022,89.1680679321,val,Arboreal Bicolored Slender Ant,,,b04a04d7-0e1d-41e1-b73e-ba22c08b499a,,4c56bb3ac7012fc2967493e8539df1654499c902d500be52d1979954218231c8,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,674058992,inat_api,17.7099819957,78.3364261564,train,Arboreal Bicolored Slender Ant,,,25880d84-e179-40e5-b6ab-03ced350383a,,d6eab6b9d9d6f12beb9a37daeb0678783670786b69a785b823fe30a34c0b5c15,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,674016787,inat_api,10.4228979293,79.3888465972,train,Arboreal Bicolored Slender Ant,,,633cd403-0439-40e0-b12e-35e43bee883a,,783321ac408208353ac98eceda206e54dab9c81b0399e7b118f4d0debb383348,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,674446716,inat_api,11.5721768,76.6427152,train,Arboreal Bicolored Slender Ant,,,2726c497-0f6d-4acc-a8dd-1a09cdebeea6,,25c90deb397a72c9f27265f5664345d5b194ed1c3c62a9d86238396fc720c8d8,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,673938985,inat_api,1.2807668161,103.8618509844,train,Arboreal Bicolored Slender Ant,,,159cfbb5-9e4a-4aef-87ca-aa0446a8729d,,b3d70a0c25b87777fa699d040f77a935826d3597c2bf4d759f70744b7bffe8a4,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,675011483,inat_api,31.6862916667,76.1909777778,val,Arboreal Bicolored Slender Ant,,,748bf32e-27ba-4c97-8362-cc2c90cfa3bc,,ae86dae265cbe015d8ea32d49e36a9dae47368a4e9d5f6b88f4002df9525cbb1,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,673926598,inat_api,5.4356328342,100.2933442635,train,Arboreal Bicolored Slender Ant,,,e21b51f6-7a6e-459f-b2b8-2ea0c81bea0e,,a935fe19fcac3d7bbab5f57b43a5f03cc7e38a0abf309bfa4746c26f1a6f2643,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,673792121,inat_api,11.5721768,76.6427152,train,Arboreal Bicolored Slender Ant,,,54581a30-d8e0-49db-a6a3-77dc09ea4a2f,,c823188f927acf7ee05257b748840b4e447688c0301d0659f639602f1876bbdd,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,674058490,inat_api,4.2340669806,100.64125405,train,Arboreal Bicolored Slender Ant,,,0b15727d-9e68-4584-83d3-7ca535618168,,132c20a71cd9a4c4c02ae1d415a089b4ca17ff4f0968d0916fc70562bde6d9a7,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,672027742,inat_api,21.96422,101.21084,train,Arboreal Bicolored Slender Ant,,,d897a63a-493c-48b2-b241-efd004d385ba,,4a8118bcabaa33d3bbaadfff0f3cb444bb933fbc7d302b8e02a97b077369215c,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,672081025,inat_api,23.4948498997,91.3194799,val,Arboreal Bicolored Slender Ant,,,784004f1-d3a1-48ac-8063-bf31e8e496c5,,56769324d1903269a802fd6520cdc803a01e7ecf6fdfd52686e90ceeef3a6f99,legacy_partial
Tetraponera rufonigra,tetraponera-rufonigra,155026,676428057,inat_api,26.1181248119,91.5578527739,train,Arboreal Bicolored Slender Ant,,,682d9bb5-3539-4264-9581-425b1d55023d,,8c527af8422593a91b00e26d9b6eff10e24632e188b21226a932e48ffa31cbaa,legacy_partial
