category,intended_dataset,selection_status,species,slug,taxon_id,observation_id,observation_uuid,photo_id,source_url,sha256,created_at,photo_license,photo_attribution,lat,lon,provenance_source,origin_dataset,origin_csv_sha256,origin_row_number,origin_photo_id,origin_observation_uuid,origin_sha256,reuse_eligibility_reason,rejection_reason,source_taxon_id,source_taxon_name,source_taxon_rank
out_of_scope_ant,calibration_v2,reused,Camponotus maritimus,camponotus-maritimus,68955,,f934fb44-1b6d-44ca-ae7f-7108230e9d94,680319772,https://inaturalist-open-data.s3.amazonaws.com/photos/680319772/square.jpg,09d4056b1a9cbcd0e4757acaff09814db2e97440d57beeb1436c494ad0e3c9d0,2026-06-16T08:19:31-07:00,cc-by-nc,"(c) KC, some rights reserved (CC BY-NC)",38.4827283333,-122.6658383333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,395,680319772,f934fb44-1b6d-44ca-ae7f-7108230e9d94,09d4056b1a9cbcd0e4757acaff09814db2e97440d57beeb1436c494ad0e3c9d0,verified_by_sha256,,68955,Camponotus maritimus,
out_of_scope_ant,calibration_v2,reused,Aphaenogaster spinosa,aphaenogaster-spinosa,343181,,4fd5e774-df11-4af7-8461-4e2d31d28e3b,680320154,https://inaturalist-open-data.s3.amazonaws.com/photos/680320154/square.jpg,1e7e475de5c09c1df99d44e9ff7ccc2c975bb5c23e96c549a23bd12c4cbbcba3,2026-06-16T17:20:57+02:00,cc-by-nc,"(c) lucapassalacqua, some rights reserved (CC BY-NC)",42.8209091476,11.5250121237,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,396,680320154,4fd5e774-df11-4af7-8461-4e2d31d28e3b,1e7e475de5c09c1df99d44e9ff7ccc2c975bb5c23e96c549a23bd12c4cbbcba3,verified_by_sha256,,343181,Aphaenogaster spinosa,
out_of_scope_ant,calibration_v2,reused,Camponotus ligniperda,camponotus-ligniperda,338086,,70d9f0a8-5c02-4c48-b8d3-1db9829ada94,680315873,https://inaturalist-open-data.s3.amazonaws.com/photos/680315873/square.jpg,3c09dd527860c7abed3f37ee6209949b80de713e020a13fbfa002186aac09ab2,2026-06-16T17:23:14+02:00,cc-by-nc,"(c) Benjamin Schedl, some rights reserved (CC BY-NC)",47.5793642608,15.1484003345,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,397,680315873,70d9f0a8-5c02-4c48-b8d3-1db9829ada94,3c09dd527860c7abed3f37ee6209949b80de713e020a13fbfa002186aac09ab2,verified_by_sha256,,338086,Camponotus ligniperda,
out_of_scope_ant,calibration_v2,reused,Camponotus aethiops,camponotus-aethiops,338197,,baba5657-14ca-425e-bf38-0d5e19a2f66d,680313402,https://inaturalist-open-data.s3.amazonaws.com/photos/680313402/square.jpg,8481cdb94cfaba29bf9f06d5cd8e513788c2445faff4a29d359fd076e2e62d78,2026-06-16T17:23:24+02:00,cc-by-nc,"(c) András Zámbó, some rights reserved (CC BY-NC)",46.889316478,17.4638990195,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,398,680313402,baba5657-14ca-425e-bf38-0d5e19a2f66d,8481cdb94cfaba29bf9f06d5cd8e513788c2445faff4a29d359fd076e2e62d78,verified_by_sha256,,338197,Camponotus aethiops,
out_of_scope_ant,calibration_v2,reused,Camponotus decipiens,camponotus-decipiens,215972,,356a22e8-d42b-4b7c-98c9-2f4f4926139c,680322828,https://inaturalist-open-data.s3.amazonaws.com/photos/680322828/square.jpg,00d38b34bcf48f2f37989901dbe68edec903706f7a0a5696c5222a8059a6c89c,2026-06-16T10:30:54-05:00,cc-by-nc,"(c) Moses J. Michelsohn, some rights reserved (CC BY-NC)",33.4332651698,-96.1920509162,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,399,680322828,356a22e8-d42b-4b7c-98c9-2f4f4926139c,00d38b34bcf48f2f37989901dbe68edec903706f7a0a5696c5222a8059a6c89c,verified_by_sha256,,215972,Camponotus decipiens,
out_of_scope_ant,calibration_v2,reused,Dolichoderus mariae,dolichoderus-mariae,218622,,e5e96d41-c174-49d2-95eb-2e8500eb2253,680325707,https://inaturalist-open-data.s3.amazonaws.com/photos/680325707/square.jpg,9863e47ae596cbb2394422b65073bcb7bebad8d0e334fdb9692d2ef03b067cef,2026-06-16T11:30:56-04:00,cc-by,"(c) adam1420, some rights reserved (CC BY)",44.4419624537,-77.8805190325,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,400,680325707,e5e96d41-c174-49d2-95eb-2e8500eb2253,9863e47ae596cbb2394422b65073bcb7bebad8d0e334fdb9692d2ef03b067cef,verified_by_sha256,,218622,Dolichoderus mariae,
out_of_scope_ant,calibration_v2,reused,Temnothorax longispinosus,temnothorax-longispinosus,232368,,4f16647c-fe03-4b42-b5bb-3c0238c69b25,680327280,https://inaturalist-open-data.s3.amazonaws.com/photos/680327280/square.jpg,13f5498d100d8ab8d3d62285a990de409d4f35c662f49b51614448e400630261,2026-06-16T11:34:28-04:00,cc-by,"(c) adam1420, some rights reserved (CC BY)",44.4431068885,-77.8814464062,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,401,680327280,4f16647c-fe03-4b42-b5bb-3c0238c69b25,13f5498d100d8ab8d3d62285a990de409d4f35c662f49b51614448e400630261,verified_by_sha256,,232368,Temnothorax longispinosus,
out_of_scope_ant,calibration_v2,reused,Cataglyphis hispanica,cataglyphis-hispanica,1370189,,69fb1c68-f7a7-4a71-9328-004c5c3ac84c,680325720,https://inaturalist-open-data.s3.amazonaws.com/photos/680325720/square.jpg,8c54ceffdfcc71b394dcc4ddea93e432f454233d3e9965c2252a0986a043f93e,2026-06-16T16:35:49+01:00,cc-by-nc,"(c) brandao, some rights reserved (CC BY-NC)",40.6270697062,-7.6503293238,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,402,680325720,69fb1c68-f7a7-4a71-9328-004c5c3ac84c,8c54ceffdfcc71b394dcc4ddea93e432f454233d3e9965c2252a0986a043f93e,verified_by_sha256,,1370189,Cataglyphis hispanica,
out_of_scope_ant,calibration_v2,reused,Cataglyphis hispanica,cataglyphis-hispanica,1370189,,1b195717-0b76-4758-8ac3-ab57432c70f8,680325922,https://inaturalist-open-data.s3.amazonaws.com/photos/680325922/square.jpg,73481d4a78204c7eadbbd225ce34a9f02e58b824b90c39edd949e25341a4aa4b,2026-06-16T16:35:55+01:00,cc-by-nc,"(c) brandao, some rights reserved (CC BY-NC)",40.6270697062,-7.6503293238,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,403,680325922,1b195717-0b76-4758-8ac3-ab57432c70f8,73481d4a78204c7eadbbd225ce34a9f02e58b824b90c39edd949e25341a4aa4b,verified_by_sha256,,1370189,Cataglyphis hispanica,
out_of_scope_ant,calibration_v2,reused,Camponotus vagus,camponotus-vagus,343182,,8ea21db3-887c-487f-a1fb-017b3e3a4736,680332493,https://inaturalist-open-data.s3.amazonaws.com/photos/680332493/square.jpg,a87e560aa04c36aa8c5b7da2ba677fdea8d0e0b7438f19af001c3a99daf804fd,2026-06-16T17:44:01+02:00,cc-by,"(c) Martin Scheuch, some rights reserved (CC BY)",48.1845215997,16.2662766,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,404,680332493,8ea21db3-887c-487f-a1fb-017b3e3a4736,a87e560aa04c36aa8c5b7da2ba677fdea8d0e0b7438f19af001c3a99daf804fd,verified_by_sha256,,343182,Camponotus vagus,
out_of_scope_ant,calibration_v2,reused,Messor capitatus,messor-capitatus,342832,,34a1a2e3-a794-4697-a751-4e273048a91c,680333316,https://inaturalist-open-data.s3.amazonaws.com/photos/680333316/square.jpg,3cca9c401dd906035941fc333978d011930de850978795c80d8758c288417450,2026-06-16T17:45:55+02:00,cc-by-nc,"(c) Sergio Ibarra, some rights reserved (CC BY-NC)",42.5798910148,-0.584935874,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,406,680333316,34a1a2e3-a794-4697-a751-4e273048a91c,3cca9c401dd906035941fc333978d011930de850978795c80d8758c288417450,verified_by_sha256,,342832,Messor capitatus,
out_of_scope_ant,calibration_v2,reused,Camponotus cruentatus,camponotus-cruentatus,131030,,3d1f464c-4799-4393-b5b2-959ebeb5bb83,680335368,https://inaturalist-open-data.s3.amazonaws.com/photos/680335368/square.jpg,4332b4d5dace3c77691c280ed7e2f154e2b1dec421e824214802ceb53ecebc7a,2026-06-16T17:49:29+02:00,cc-by,"(c) Cenaida, some rights reserved (CC BY)",42.5798116667,-0.5853116667,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,407,680335368,3d1f464c-4799-4393-b5b2-959ebeb5bb83,4332b4d5dace3c77691c280ed7e2f154e2b1dec421e824214802ceb53ecebc7a,verified_by_sha256,,131030,Camponotus cruentatus,
out_of_scope_ant,calibration_v2,reused,Camponotus piceus,camponotus-piceus,347442,,af010071-8133-4259-8367-fed83442796a,680335728,https://inaturalist-open-data.s3.amazonaws.com/photos/680335728/square.jpg,9d4e9368c1d4ec5f0d3d66dcbf2cfb37ff69d5de0f0c9e36689a37f8349cbe21,2026-06-16T17:50:15+02:00,cc-by-nc,"(c) Sergio Ibarra, some rights reserved (CC BY-NC)",42.5768883333,-0.5840216667,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,408,680335728,af010071-8133-4259-8367-fed83442796a,9d4e9368c1d4ec5f0d3d66dcbf2cfb37ff69d5de0f0c9e36689a37f8349cbe21,verified_by_sha256,,347442,Camponotus piceus,
out_of_scope_ant,calibration_v2,reused,Lasius brunneus,lasius-brunneus,343246,,87618de3-630f-4aee-b880-5a0bc8b61d67,680335977,https://inaturalist-open-data.s3.amazonaws.com/photos/680335977/square.jpg,1ed4ece2209ab1687c356591c8837836da99e5bd04037dd57069605771a61749,2026-06-16T17:50:40+02:00,cc-by-nc,"(c) Sergio Ibarra, some rights reserved (CC BY-NC)",42.576805,-0.5833633333,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,409,680335977,87618de3-630f-4aee-b880-5a0bc8b61d67,1ed4ece2209ab1687c356591c8837836da99e5bd04037dd57069605771a61749,verified_by_sha256,,343246,Lasius brunneus,
out_of_scope_ant,calibration_v2,reused,Iberoformica subrufa,iberoformica-subrufa,488546,,3c896646-2fcd-4984-945b-74a3464aa06d,680335851,https://inaturalist-open-data.s3.amazonaws.com/photos/680335851/square.jpg,3bb3b4e4b029a4a342e26049336240cdb6cdf57259628b347bc7d697463d63db,2026-06-16T16:53:06+01:00,cc-by-nc,"(c) brandao, some rights reserved (CC BY-NC)",40.6270302077,-7.6465615391,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,410,680335851,3c896646-2fcd-4984-945b-74a3464aa06d,3bb3b4e4b029a4a342e26049336240cdb6cdf57259628b347bc7d697463d63db,verified_by_sha256,,488546,Iberoformica subrufa,
out_of_scope_ant,calibration_v2,reused,Cataglyphis hispanica,cataglyphis-hispanica,1370189,,92afa4aa-5a75-4611-8788-71462f206b3a,680335916,https://inaturalist-open-data.s3.amazonaws.com/photos/680335916/square.jpg,550748c2eda79455eb1eaea397e101c20792dcfdbf1a93cda9276410040e980c,2026-06-16T16:53:08+01:00,cc-by-nc,"(c) brandao, some rights reserved (CC BY-NC)",40.6270302077,-7.6465615391,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,411,680335916,92afa4aa-5a75-4611-8788-71462f206b3a,550748c2eda79455eb1eaea397e101c20792dcfdbf1a93cda9276410040e980c,verified_by_sha256,,1370189,Cataglyphis hispanica,
out_of_scope_ant,calibration_v2,reused,Camponotus vagus,camponotus-vagus,343182,,3019075d-021f-4a3b-b511-a6127790a27e,680337888,https://inaturalist-open-data.s3.amazonaws.com/photos/680337888/square.jpg,e283406431f0efbb33d87b9cdbd9e5984007b7aaf54ed8f1d77fce1d1e95230f,2026-06-16T17:54:20+02:00,cc-by-nc,"(c) Lukas Ungerböck, some rights reserved (CC BY-NC)",48.07321886,16.57568201,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,412,680337888,3019075d-021f-4a3b-b511-a6127790a27e,e283406431f0efbb33d87b9cdbd9e5984007b7aaf54ed8f1d77fce1d1e95230f,verified_by_sha256,,343182,Camponotus vagus,
out_of_scope_ant,calibration_v2,reused,Formica tombeuri,formica-tombeuri,1689599,,99f95982-5069-4d9c-bda6-7351f964b08d,680851814,https://inaturalist-open-data.s3.amazonaws.com/photos/680851814/square.jpg,c722468925b29ebf06fc1450391aed88b357ff9627c9016d88a1023d81f8f1b6,2026-06-16T17:58:20+02:00,cc-by-nc,"(c) Sergio Ibarra, some rights reserved (CC BY-NC)",42.5617133333,-0.5918416667,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,413,680851814,99f95982-5069-4d9c-bda6-7351f964b08d,c722468925b29ebf06fc1450391aed88b357ff9627c9016d88a1023d81f8f1b6,verified_by_sha256,,1689599,Formica tombeuri,
out_of_scope_ant,calibration_v2,reused,Camponotus ligniperda,camponotus-ligniperda,338086,,04cf3a3f-89ca-4e67-82b1-8704bd895277,680344520,https://inaturalist-open-data.s3.amazonaws.com/photos/680344520/square.jpg,ff301893f5856916d2aa87e2fb412811281453095896646214a1195ee0a97b15,2026-06-16T18:08:18+02:00,cc-by-nc,"(c) muecke2000, some rights reserved (CC BY-NC)",51.8715338708,10.5663618898,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,415,680344520,04cf3a3f-89ca-4e67-82b1-8704bd895277,ff301893f5856916d2aa87e2fb412811281453095896646214a1195ee0a97b15,verified_by_sha256,,338086,Camponotus ligniperda,
out_of_scope_ant,calibration_v2,reused,Tetramorium bicarinatum,tetramorium-bicarinatum,69600,,b3c90670-423b-4da0-8776-45098f979282,680337910,https://inaturalist-open-data.s3.amazonaws.com/photos/680337910/square.jpg,71978d18b1daea1a54bba48a65ab637d2662377d19707eae97f5ef270e192dc8,2026-06-17T00:11:52+08:00,cc-by-nc,"(c) antsplaychess, some rights reserved (CC BY-NC)",4.5842457339,101.0041964219,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,417,680337910,b3c90670-423b-4da0-8776-45098f979282,71978d18b1daea1a54bba48a65ab637d2662377d19707eae97f5ef270e192dc8,verified_by_sha256,,69600,Tetramorium bicarinatum,
out_of_scope_ant,calibration_v2,reused,Camponotus albosparsus,camponotus-albosparsus,882816,,956e98c1-ba42-40ee-8d87-184b3d6fb17d,680340617,https://inaturalist-open-data.s3.amazonaws.com/photos/680340617/square.jpg,3f07f589fd4d3d871175868abe1831ce13996d46dc0b46404a8a2e394790f68f,2026-06-17T00:11:54+08:00,cc-by-nc,"(c) antsplaychess, some rights reserved (CC BY-NC)",4.5068087053,101.1498999898,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,418,680340617,956e98c1-ba42-40ee-8d87-184b3d6fb17d,3f07f589fd4d3d871175868abe1831ce13996d46dc0b46404a8a2e394790f68f,verified_by_sha256,,882816,Camponotus albosparsus,
out_of_scope_ant,calibration_v2,reused,Polyrhachis bicolor,polyrhachis-bicolor,627039,,bf5f8076-2e27-402b-98b4-1849f4917aaa,680345777,https://inaturalist-open-data.s3.amazonaws.com/photos/680345777/square.jpg,6245c743016ffa8440020681a617d9a92ca42787b8309171acc6d975a30972b1,2026-06-17T00:11:58+08:00,cc-by-nc,"(c) antsplaychess, some rights reserved (CC BY-NC)",4.5260604028,101.1068534274,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,419,680345777,bf5f8076-2e27-402b-98b4-1849f4917aaa,6245c743016ffa8440020681a617d9a92ca42787b8309171acc6d975a30972b1,verified_by_sha256,,627039,Polyrhachis bicolor,
out_of_scope_ant,calibration_v2,reused,Myrmica kotokui,myrmica-kotokui,1233264,,80ed6f94-8a58-47ab-86bf-7b95fe4f8125,680186772,https://inaturalist-open-data.s3.amazonaws.com/photos/680186772/square.jpg,cba45f05e02f9900782822333dfe5d97e354755bd9b7e0a0e9d788535d039e63,2026-06-17T01:20:48+09:00,cc-by,"(c) Saryu Mae 前 朝琉, some rights reserved (CC BY)",43.973148,144.213073,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,421,680186772,80ed6f94-8a58-47ab-86bf-7b95fe4f8125,cba45f05e02f9900782822333dfe5d97e354755bd9b7e0a0e9d788535d039e63,verified_by_sha256,,1233264,Myrmica kotokui,
out_of_scope_ant,calibration_v2,reused,Camponotus piceus,camponotus-piceus,347442,,783abe6c-852c-4fee-a67c-937cc22439fc,680347082,https://inaturalist-open-data.s3.amazonaws.com/photos/680347082/square.jpg,bbe6363973a247fc230198131b9dd8d7fad06c88891321beaed7e7d43f2768f5,2026-06-16T17:21:01+01:00,cc-by-nc,"(c) Samuel Duarte, some rights reserved (CC BY-NC)",40.6193329852,-7.6656065987,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,422,680347082,783abe6c-852c-4fee-a67c-937cc22439fc,bbe6363973a247fc230198131b9dd8d7fad06c88891321beaed7e7d43f2768f5,verified_by_sha256,,347442,Camponotus piceus,
out_of_scope_ant,calibration_v2,reused,Myrmica kotokui,myrmica-kotokui,1233264,,d441c470-4bd7-4c03-b2b4-0e45140484a1,680186975,https://inaturalist-open-data.s3.amazonaws.com/photos/680186975/square.jpg,f6a2cb8e48d6959511760c99febf9ee3e154b18328c4a52c7dc8804a8a23793d,2026-06-17T01:22:52+09:00,cc-by,"(c) Saryu Mae 前 朝琉, some rights reserved (CC BY)",43.977342,144.211185,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,423,680186975,d441c470-4bd7-4c03-b2b4-0e45140484a1,f6a2cb8e48d6959511760c99febf9ee3e154b18328c4a52c7dc8804a8a23793d,verified_by_sha256,,1233264,Myrmica kotokui,
out_of_scope_ant,calibration_v2,reused,Formica truncorum,formica-truncorum,343262,,b2704311-ff92-4420-a924-5095e7d7bac7,680188032,https://inaturalist-open-data.s3.amazonaws.com/photos/680188032/square.jpg,b84452255bbd0951ae4f239d540e540b080169f68f9380868d2c2429b59973aa,2026-06-17T01:23:27+09:00,cc-by,"(c) Saryu Mae 前 朝琉, some rights reserved (CC BY)",43.917647,144.700092,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,424,680188032,b2704311-ff92-4420-a924-5095e7d7bac7,b84452255bbd0951ae4f239d540e540b080169f68f9380868d2c2429b59973aa,verified_by_sha256,,343262,Formica truncorum,
out_of_scope_ant,calibration_v2,reused,Messor ibericus,messor-ibericus,840243,,9a420fb8-3fa1-44eb-8358-12216cf6992c,680354814,https://inaturalist-open-data.s3.amazonaws.com/photos/680354814/square.jpg,ad473dcf9b1585f2a123d6426a83428c5df7c411fd8f44e77d6ca1948416b239,2026-06-16T18:24:27+02:00,cc-by-nc,"(c) lvdr, some rights reserved (CC BY-NC)",45.4320130079,10.9866349027,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,425,680354814,9a420fb8-3fa1-44eb-8358-12216cf6992c,ad473dcf9b1585f2a123d6426a83428c5df7c411fd8f44e77d6ca1948416b239,verified_by_sha256,,840243,Messor ibericus,
out_of_scope_ant,calibration_v2,reused,Camponotus herculeanus,camponotus-herculeanus,215974,,cba10758-24e2-42e0-ad9f-94b2058a1290,680357841,https://inaturalist-open-data.s3.amazonaws.com/photos/680357841/square.jpg,169b93d443256043baa1c76aa02c2a5ebcf65d07231dbc985b08595d79c63cf3,2026-06-16T18:30:04+02:00,cc-by-nc,"(c) mistercamponotus, some rights reserved (CC BY-NC)",48.9280328997,15.0940923997,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,426,680357841,cba10758-24e2-42e0-ad9f-94b2058a1290,169b93d443256043baa1c76aa02c2a5ebcf65d07231dbc985b08595d79c63cf3,verified_by_sha256,,215974,Camponotus herculeanus,
out_of_scope_ant,calibration_v2,reused,Camponotus floridanus,camponotus-floridanus,81709,,90861819-98cc-4c43-af2d-94495bba0edc,680357818,https://inaturalist-open-data.s3.amazonaws.com/photos/680357818/square.jpg,bc927d86a15a11b088074e8ef83d852b64d4927ec877e6e2da51b82a8eca0182,2026-06-16T12:30:07-04:00,cc-by-nc,"(c) rose-mari, some rights reserved (CC BY-NC)",25.8120305717,-80.1224670414,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,427,680357818,90861819-98cc-4c43-af2d-94495bba0edc,bc927d86a15a11b088074e8ef83d852b64d4927ec877e6e2da51b82a8eca0182,verified_by_sha256,,81709,Camponotus floridanus,
out_of_scope_ant,calibration_v2,reused,Iridomyrmex anceps,iridomyrmex-anceps,202005,,4ebb5155-f8e3-430f-a156-ff49e0a55b11,680352001,https://inaturalist-open-data.s3.amazonaws.com/photos/680352001/square.jpg,161b9103fa96113c9aff3ca73adf44f85173cf64d9c47abcedde0e671236d30f,2026-06-17T00:35:01+08:00,cc-by-nc,"(c) antsplaychess, some rights reserved (CC BY-NC)",4.5931883551,101.0140307592,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,428,680352001,4ebb5155-f8e3-430f-a156-ff49e0a55b11,161b9103fa96113c9aff3ca73adf44f85173cf64d9c47abcedde0e671236d30f,verified_by_sha256,,202005,Iridomyrmex anceps,
out_of_scope_ant,calibration_v2,reused,Tapinoma melanocephalum,tapinoma-melanocephalum,69122,,20d08cde-3330-4b90-8bca-a724651f649c,680352631,https://inaturalist-open-data.s3.amazonaws.com/photos/680352631/square.jpg,7402039c2ba9f816bb3239c6acff8528937c58551b6d87203e93e7739c27547a,2026-06-17T00:35:02+08:00,cc-by-nc,"(c) antsplaychess, some rights reserved (CC BY-NC)",4.4519767608,101.1643985751,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,429,680352631,20d08cde-3330-4b90-8bca-a724651f649c,7402039c2ba9f816bb3239c6acff8528937c58551b6d87203e93e7739c27547a,verified_by_sha256,,69122,Tapinoma melanocephalum,
out_of_scope_ant,calibration_v2,reused,Messor muticus,messor-muticus,1188214,,e18f3e90-b676-4537-b8a0-3378b7acabd9,680352090,https://inaturalist-open-data.s3.amazonaws.com/photos/680352090/square.jpg,59bab38353c848a03e8dd3c7bccc2c34dadcd527021d7a471f6c9c036de4dd57,2026-06-16T19:35:18+03:00,cc-by-nc,"(c) epistemophagus, some rights reserved (CC BY-NC)",47.3471862028,38.7773974517,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,430,680352090,e18f3e90-b676-4537-b8a0-3378b7acabd9,59bab38353c848a03e8dd3c7bccc2c34dadcd527021d7a471f6c9c036de4dd57,verified_by_sha256,,1188214,Messor muticus,
out_of_scope_ant,calibration_v2,reused,Camponotus floridanus,camponotus-floridanus,81709,,9462a258-ba2a-4994-947d-1c0ae2232ac2,680362346,https://inaturalist-open-data.s3.amazonaws.com/photos/680362346/square.jpg,0d57f59c4d96e11f0788bdab36871749c2d6d5ad5591e25f9309662a7c318224,2026-06-16T12:38:35-04:00,cc-by-nc,"(c) Avery Haughwout, some rights reserved (CC BY-NC)",28.0839744879,-80.6396715716,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,431,680362346,9462a258-ba2a-4994-947d-1c0ae2232ac2,0d57f59c4d96e11f0788bdab36871749c2d6d5ad5591e25f9309662a7c318224,verified_by_sha256,,81709,Camponotus floridanus,
out_of_scope_ant,calibration_v2,reused,Cataglyphis nodus,cataglyphis-nodus,451308,,3b260e8a-87f3-4a25-8eb4-a8990cdaf3a9,680351653,https://inaturalist-open-data.s3.amazonaws.com/photos/680351653/square.jpg,68c315d13cc34990b79a4ec187e71d3dca276308af737576da8aca863042a763,2026-06-16T19:45:52+03:00,cc-by-nc,"(c) Lara, some rights reserved (CC BY-NC)",41.788256403,23.1759550087,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,432,680351653,3b260e8a-87f3-4a25-8eb4-a8990cdaf3a9,68c315d13cc34990b79a4ec187e71d3dca276308af737576da8aca863042a763,verified_by_sha256,,451308,Cataglyphis nodus,
out_of_scope_ant,calibration_v2,reused,Trichomyrmex destructor,trichomyrmex-destructor,424679,,2c97ee8f-e162-4f10-95b9-b6d09cb2ad09,680336052,https://inaturalist-open-data.s3.amazonaws.com/photos/680336052/square.jpg,e95ca8c37cc227ddbe67646a8420748309826872dd63b5ac86fe3d642da0b9d3,2026-06-16T22:17:59+05:30,cc-by-nc,"(c) Ankur Mishra, some rights reserved (CC BY-NC)",20.5981013065,79.8691335257,calibration_v1_reuse,calibration_v1,83a80351f8ac65e89ea6124ac7de6d2cb6a3c68efc1f33eb3ecc2eca8c5f63c0,433,680336052,2c97ee8f-e162-4f10-95b9-b6d09cb2ad09,e95ca8c37cc227ddbe67646a8420748309826872dd63b5ac86fe3d642da0b9d3,verified_by_sha256,,424679,Trichomyrmex destructor,
